PF_PJ	CD_PARTIC	CNPJ	DT_REG	LOGRADOURO	COMPL	DS_PARTIC	DT_CONST	BAIRRO	CEP	OFICIO_REG	REG_CART_TITULO	MUN	VL_PATRIM_LIQ	UF	DDD	DT_PATRIM_LIQ	TEL	CONTROLE_ACIONARIO	ADM	FAX	CNPJ_ADM	DT_CANC	SIT	DT_INI_SIT	OFICIO_CANC	DENOM_SOCIAL	MOTIVO_CANC	EMAIL_ADM	DENOM_COMERC	DIRETOR
PJ	67	23120098000116	17/12/2015 09:52:00	AV. DAS NAÇÕES UNIDAS, 14.171	TORRE A  11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	11/08/2015	VILA GERTRUDES	4794000			SÃO PAULO	420683824.00	SP	11	30/04/2019	51715003		VOTORANTIM ASSET MANAGEMENT DTVM LTDA.	51715057	3384738000198		EM FUNCIONAMENTO NORMAL	18/07/2016		FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC		vam-cvm@vam.com.br	FII LECREC	
PJ	67	27538507000150	19/05/2017 22:16:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/03/2017	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	19/05/2017		FUNDO DE INVESTIMENTO IMOBILIÁRIO LIBERDADE		compliance@intrader.com.br		
PJ	67	13500306000159	13/07/2011 14:30:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065		1945395	SÃO PAULO	119957639.64	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	13/07/2011		FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL - FII		correspondencia@riobravo.com.br	MERCANTIL DO BRASIL	
PJ	67	27602955000175	28/05/2017 13:53:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	11/04/2017	VILA OLÍMPIA	4551065			SÃO PAULO	33624471.06	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	05/07/2017		FUNDO DE INVESTIMENTO IMOBILIÁRIO MILLENIUM - FII		correspondencia@riobravo.com.br		
PJ	67	31544514000131	13/12/2018 18:36:00	RUA TABAPUÃ, 888	1º ANDAR CONJ. 18	FDOS DE INVESTIMENTO IMOBILIÁRIO	20/08/2018	ITAIM BIBI	4533003			SÃO PAULO	63575273.95	SP	11	30/04/2019	31130069		FOCO DTVM LTDA.	31130069	329598000167		EM FUNCIONAMENTO NORMAL	17/12/2018		FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS		juridico@focodtvm.com.br		
PJ	67	17911169000104	30/07/2014 15:35:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	05/04/2013				1843890		0.00			31/10/2014						25/09/2015	CANCELADA	25/09/2015		FUNDO DE INVESTIMENTO IMOBILIARIO MODULAR - FII	CANCELAMENTO A PEDIDO		FII MODULAR - FII	
PJ	67	29216463000177	12/12/2017 21:08:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/11/2017	BOTAFOGO	22250040			RIO DE JANEIRO	121036690.23	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	27/03/2018		FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS		ol-reguladores@btgpactual.com		
PJ	67	19628741000140	05/07/2016 11:13:00	PRAIA DE BOTAFOGO, 501	SALAO 501 BL 01	FDOS DE INVESTIMENTO IMOBILIÁRIO	23/10/2013	BOTAFOGO	22250040			RIO DE JANEIRO	328328587.20	RJ	021	30/04/2019	32237700		BANCO MODAL S.A.	32237738	30723886000162		EM FUNCIONAMENTO NORMAL	03/10/2016		FUNDO DE INVESTIMENTO IMOBILIÁRIO MORUMBI TOWN I		compliance@modal.com.br	FII MORUMBI TOWN I	
PJ	67	23537203000117	19/11/2015 10:26:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	16/10/2015	BOTAFOGO	22250040		1330717	RIO DE JANEIRO	153049625.10	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	17/12/2015		FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII		ol-reguladores@btgpactual.com	FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII	
PJ	67	23781211000104	23/12/2015 17:24:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	27/11/2015	VILA OLÍMPIA	4551065			SÃO PAULO	675802973.08	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	14/03/2016		FUNDO DE INVESTIMENTO IMOBILIÁRIO NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I - FII		correspondencia@riobravo.com.br	NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I - FII	
PJ	67	30091506000114	09/04/2018 10:46:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	26/03/2018	VILA OLÍMPIA	4551065			SÃO PAULO	187000121.20	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	18/01/2019		FUNDO DE INVESTIMENTO IMOBILIARIO NOVA IGUACU - FII		correspondencia@riobravo.com.br		
PJ	67	27538422000171	21/06/2017 11:56:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/03/2017	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	21/06/2017		FUNDO DE INVESTIMENTO IMOBILIÁRIO ODRODZENIE		compliance@intrader.com.br		
PJ	67	28516650000103	21/09/2017 17:21:00	AVENIDA PAULISTA,1728	SL,1, 2E 11ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	10/08/2017	CERQUEIRA CESAR	1310919			SÃO PAULO	51539587.57	SP	11	30/04/2019	40814444		BANCO OURINVEST S.A.	40814461	78632767000120		EM FUNCIONAMENTO NORMAL	01/03/2018		FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST CYRELA FII		juridico@ourinvest.com.br		
PJ	67	13974819000100	23/01/2013 16:55:00	AVENIDA PAULISTA,1728	SL,1, 2E 11ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	11/07/2011	CERQUEIRA CESAR	1310919			SÃO PAULO	90453223.99	SP	11	30/04/2019	40814444		BANCO OURINVEST S.A.	40814461	78632767000120		EM FUNCIONAMENTO NORMAL	23/01/2013		FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA		juridico@ourinvest.com.br	PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	28693595000127	13/10/2017 17:45:00	AVENIDA PAULISTA,1728	SL,1, 2E 11ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	18/09/2017	CERQUEIRA CESAR	1310919			SÃO PAULO	88043713.64	SP	11	30/04/2019	40814444		BANCO OURINVEST S.A.	40814461	78632767000120		EM FUNCIONAMENTO NORMAL	23/02/2018		FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RE I		juridico@ourinvest.com.br		
PJ	67	613094000174	08/03/1995 09:34:00	RUA LAURO MULLER 116, 21º	2101/2102/2108	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22290160		319475	RIO DE JANEIRO	190303251.67	RJ	21	30/04/2019	37257780		BRKB DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.		33923111000129		EM FUNCIONAMENTO NORMAL	11/03/1995		FUNDO DE INVESTIMENTO IMOBILIÁRIO PANAMBY		cadastro.brkb@brookfieldbr.com	FII PANAMBY	
PJ	67	17161979000182	16/01/2013 11:43:00	AV. DAS NAÇÕES UNIDAS,  11857	11º ANDAR- CJ. 111	FDOS DE INVESTIMENTO IMOBILIÁRIO	24/10/2012	BROOKLIN PAULISTA	4578908		1297636	SÃO PAULO	127433153.27	SP	11	30/04/2019	55083500		BR-CAPITAL DTVM S.A.	55064033	44077014000189		EM FUNCIONAMENTO NORMAL	16/01/2013		FUNDO DE INVESTIMENTO IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA		brcapital@brcapital.com.br	FII PEDRA NEGRA RENDA IMOBILIÁRIA	
PJ	67	15098422000119	06/12/2013 15:38:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	23/02/2012	BOTAFOGO	22250040		3º RDT 8.793.086	RIO DE JANEIRO	115958193.35	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	06/12/2013		FUNDO DE INVESTIMENTO IMOBILIÁRIO PLUS		ol-reguladores@btgpactual.com	FII VOTORANTIM PLUS	
PJ	67	14665312000129	19/12/2013 10:04:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO	08/11/2011	BARRA DA TIJUCA	22640102		878958	RIO DE JANEIRO	11620320.43	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	19/12/2013		FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII		juridico@oliveiratrust.com.br	FII POLO ESTOQUE  - FII	
PJ	67	18497672000110	08/05/2014 10:40:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO	18/06/2013	BARRA DA TIJUCA	22640102		1081712	RIO DE JANEIRO	17374814.43	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	08/05/2014		FUNDO DE INVESTIMENTO IMOBILIARIO POLO ESTOQUE II - FII		juridico@oliveiratrust.com.br	POLO ESTOQUE II - FII	
PJ	67	14721889000100	20/12/2012 16:01:00	AV. DAS NAÇÕES UNIDAS, 14.171	TORRE A  11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/11/2012	VILA GERTRUDES	4794000		1º RDT 3.429.822	SÃO PAULO	148304381.36	SP	11	30/04/2019	51715003		VOTORANTIM ASSET MANAGEMENT DTVM LTDA.	51715057	3384738000198		EM FUNCIONAMENTO NORMAL	20/12/2012		FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA		vam-cvm@vam.com.br	FII POLO SHOPPING INDAIATUBA	
PJ	67	1557228000140	03/12/1996 09:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							610443541.40			31/05/2015						09/06/2015	CANCELADA	09/06/2015		FUNDO DE INVESTIMENTO IMOBILIÁRIO PROPERTY	CANCELAMENTO A PEDIDO		PROPERTY	
PJ	67	27368617000110	23/02/2018 19:28:00	AV. DAS NAÇÕES UNIDAS, 14.171	TORRE A  11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	23/02/2018	VILA GERTRUDES	4794000			SÃO PAULO	30619710.18	SP	11	30/04/2019	51715003		VOTORANTIM ASSET MANAGEMENT DTVM LTDA.	51715057	3384738000198		EM FUNCIONAMENTO NORMAL	22/03/2018		FUNDO DE INVESTIMENTO IMOBILIÁRIO QUINTAS		vam-cvm@vam.com.br		
PJ	67	14088246000171	30/07/2012 16:23:00	AV. BRIG. FARIA LIMA, 3900	10º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	12/07/2011	ITAIM BIBI	4538132		1123379	SÃO PAULO	100106433.39	SP	11	30/04/2019	21722600		PLANNER CORRETORA DE VALORES SA	30787264	806535000154		EM FUNCIONAMENTO NORMAL	30/07/2012		FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII		corporativo@plannercorretora.com.br	FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII	
PJ	67	3855441000163	23/06/2000 00:00:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	64033417.56	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	23/06/2000		FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA		correspondencia@riobravo.com.br	RB LOGÍSTICA	
PJ	67	27529279000151	07/08/2017 18:13:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	07/04/2017	BOTAFOGO	22250040			RIO DE JANEIRO	196980108.04	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	14/09/2017		FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS		ol-reguladores@btgpactual.com		
PJ	67	30166700000111	17/04/2018 19:25:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	06/04/2018	BOTAFOGO	22250040			RIO DE JANEIRO	62771970.92	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	24/05/2018		FUNDO DE INVESTIMENTO IMOBILIARIO RBR PRIVATE CREDITO IMOBILIARIO		ol-reguladores@btgpactual.com		
PJ	67	21408063000151	11/11/2014 15:09:00	AV. BRIG. FARIA LIMA, 3900	10º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	11/11/2014	ITAIM BIBI	4538132		1367396	SÃO PAULO	119898699.09	SP	11	30/04/2019	21722600		PLANNER CORRETORA DE VALORES SA	30787264	806535000154		EM FUNCIONAMENTO NORMAL	11/11/2014		FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII		corporativo@plannercorretora.com.br	FII RBR PROPERTIES - FII	
PJ	67	14413342000148	19/12/2014 09:49:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/10/2011	ITAIM BIBI	1451011			SÃO PAULO	354121666.23	SP	11	30/04/2019	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		EM FUNCIONAMENTO NORMAL	19/12/2014		FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO - FII		JURIDICO.FUNDOS@BRLTRUST.COM.BR	FII RENDA CORPORATIVA ANGICO - FII	
PJ	67	3683056000186	01/02/2000 00:00:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	371627211.20	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	01/02/2000		FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA		correspondencia@riobravo.com.br	RIO BRAVO RENDA CORPORATIVA	
PJ	67	15576907000170	01/11/2012 15:33:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	17/05/2012	VILA OLÍMPIA	4551065			SÃO PAULO	432869242.73	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	01/11/2012		FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO - FII		correspondencia@riobravo.com.br	AGENCIAS CAIXA	
PJ	67	15006286000190	04/06/2012 12:11:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/01/2012	VILA OLÍMPIA	4551065		1674721	SÃO PAULO	250946598.28	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	04/06/2012		FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII		correspondencia@riobravo.com.br	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO NEGRO - FII	
PJ	67	12516185000170	24/07/2013 11:44:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	10/07/2013	ITAIM BIBI	1451011			SÃO PAULO	58244664.91	SP	11	30/04/2019	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		EM FUNCIONAMENTO NORMAL	24/07/2013		FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE		JURIDICO.FUNDOS@BRLTRUST.COM.BR	FII RM LEBLON CORPORATE	
PJ	67	14455699000199	19/01/2012 17:31:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	03/10/2011				986208		201174146.31			30/04/2014						02/05/2014	CANCELADA	02/05/2014		FUNDO DE INVESTIMENTO IMOBILIÁRIO RSB 1	INCORPORAÇÃO		FII RSB1	
PJ	67	9350920000104	28/07/2008 12:09:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	106004087.56	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	28/07/2008		FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO		correspondencia@riobravo.com.br	SÃO FERNANDO	
PJ	67	12804013000100	10/07/2012 13:01:00	DR. JOSÉ MONTAURY, 139	7 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	25/10/2010	CENTRO HISTÓRICO	90010090		2425/2012	PORTO ALEGRE	202711064.56	RS	51	30/04/2019	32132727		CORRETORA GERAL DE VALORES E CAMBIO LTDA	32132738	92858380000118		EM FUNCIONAMENTO NORMAL	10/07/2012		FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401		cinternos@geralinvestimentos.com.br	FII SC 401	
PJ	67	16671412000193	16/11/2012 11:07:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/07/2012	VILA OLÍMPIA	4551065			SÃO PAULO	315544410.51	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	16/11/2012		FUNDO DE INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGÍSTICA - FII		correspondencia@riobravo.com.br	SDI LOGISTICA RIO - FII - FII	
PJ	67	23538112000104	19/11/2015 10:00:00	PRAIA DE BOTAFOGO, 228/907		FDOS DE INVESTIMENTO IMOBILIÁRIO	16/10/2015	BOTAFOGO	22250040		1330722	RIO DE JANEIRO	51999895.61	RJ	21	30/04/2019	39233000		BRASIL PLURAL S.A. BANCO MULTIPLO	39233001	45246410000155		EM FUNCIONAMENTO NORMAL	17/12/2015		FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII		ol-processos@brasilplural.com	FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII	
PJ	67	27538460000124	05/06/2017 16:31:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/03/2017	VILA OLIMPIA	4552000			SÃO PAULO	26996254.45	SP	11	30/04/2019	31985151		INTRADER DTVM LTDA		15489568000195		EM FUNCIONAMENTO NORMAL	20/12/2017		FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING		compliance@intrader.com.br		
PJ	67	15447110000173	07/12/2016 15:28:00	PRAIA DE BOTAFOGO, 501	SALAO 501 BL 01	FDOS DE INVESTIMENTO IMOBILIÁRIO	12/04/2012	BOTAFOGO	22250040			RIO DE JANEIRO	517823501.24	RJ	021	30/04/2019	32237700		BANCO MODAL S.A.	32237738	30723886000162		EM FUNCIONAMENTO NORMAL	29/12/2016		FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING CIDADE JARDIM		compliance@modal.com.br	ALGARVES FII	
PJ	67	23781227000117	30/12/2015 17:36:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	24/11/2015	VILA OLÍMPIA	4551065			SÃO PAULO	0.00	SP	11	30/04/2016	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		FASE PRÉ-OPERACIONAL	30/12/2015		FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING ESTAÇÃO GOIÂNIA FII		correspondencia@riobravo.com.br	SHOPPING ESTAÇÃO GOIÂNIA FII	
PJ	67	17308805000108	08/06/2015 15:39:00	PRAIA DE BOTAFOGO, 501	SALAO 501 BL 01	FDOS DE INVESTIMENTO IMOBILIÁRIO	07/12/2012	BOTAFOGO	22250040		1816353	RIO DE JANEIRO	271686907.33	RJ	021	30/04/2019	32237700		BANCO MODAL S.A.	32237738	30723886000162		EM FUNCIONAMENTO NORMAL	08/06/2015		FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT		compliance@modal.com.br	FII SHOPPING LIGHT	
PJ	67	3507519000159	21/12/1999 00:00:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	431772452.44	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	21/12/1999		FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOPPING PÁTIO HIGIENOPOLIS		correspondencia@riobravo.com.br	SHOPPING PÁTIO HIGIENOPOLIS	
PJ	67	16802360000147	21/12/2017 00:00:00	AV. BRIG. FARIA LIMA, 3900	10º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	23/08/2012	ITAIM BIBI	4538132			SÃO PAULO	55211718.99	SP	11	30/04/2019	21722600		PLANNER CORRETORA DE VALORES SA	30787264	806535000154		EM FUNCIONAMENTO NORMAL	21/12/2017		FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI		corporativo@plannercorretora.com.br	FUNDO DE INVESTIMENTO MULTIMERCADO SOFI	
PJ	67	20132453000189	28/07/2014 12:09:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	10/04/2014	ITAIM BIBI	1451011			SÃO PAULO	42754855.59	SP	11	30/04/2019	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		EM FUNCIONAMENTO NORMAL	28/07/2014		FUNDO DE INVESTIMENTO IMOBILIARIO TC BTOWERS - FII TC BTOWERS		JURIDICO.FUNDOS@BRLTRUST.COM.BR	FII TC BTOWERS	
PJ	67	26846366000170	13/01/2017 13:22:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/11/2016	VILA OLIMPIA	4552000		1419604	SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	13/01/2017		FUNDO DE INVESTIMENTO IMOBILIARIO TERRA MUNDI		compliance@intrader.com.br	FUNDO DE INVESTIMENTO IMOBILIARIO TERRA MUNDI	
PJ	67	25032881000153	28/06/2016 11:28:00	AV. BRIG. FARIA LIMA, 2277	CJ 202	FDOS DE INVESTIMENTO IMOBILIÁRIO	18/05/2016	JARDIM PAULISTANO	1452000		08166005	SÃO PAULO	146087715.16	SP	011	30/04/2019	30307177		VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.	30307177	22610500000188		EM FUNCIONAMENTO NORMAL	09/12/2016		FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL		FS@VORTX.COM.BR	FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL	
PJ	67	12948291000123	07/01/2011 14:05:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	101610210.10	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	07/01/2011		FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE		correspondencia@riobravo.com.br	THE ONE	
PJ	67	23570871000146	19/11/2015 11:07:00	PRAIA DE BOTAFOGO, 228/907		FDOS DE INVESTIMENTO IMOBILIÁRIO	20/10/2015	BOTAFOGO	22250040		1073134	RIO DE JANEIRO	319356249.69	RJ	21	30/04/2019	39233000		BRASIL PLURAL S.A. BANCO MULTIPLO	39233001	45246410000155		EM FUNCIONAMENTO NORMAL	17/12/2015		FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII		ol-processos@brasilplural.com	FII TM - FII	
PJ	67	23768027000124	03/06/2016 09:52:00	PRAIA DE BOTAFOGO, 501	SALAO 501 BL 01	FDOS DE INVESTIMENTO IMOBILIÁRIO	10/04/2015	BOTAFOGO	22250040			RIO DE JANEIRO	425655414.46	RJ	021	30/04/2019	32237700		BANCO MODAL S.A.	32237738	30723886000162		EM FUNCIONAMENTO NORMAL	01/07/2016		FUNDO DE INVESTIMENTO IMOBILIÁRIO TOP CENTER		compliance@modal.com.br	FII TOP CENTER	
PJ	67	26846280000147	13/01/2017 09:15:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/11/2016	VILA OLIMPIA	4552000			SÃO PAULO	836206.02	SP	11	30/04/2019	31985151		INTRADER DTVM LTDA		15489568000195		EM FUNCIONAMENTO NORMAL	16/05/2018		FUNDO DE INVESTIMENTO IMOBILIÁRIO TORDESILHAS		compliance@intrader.com.br	FII MORUMBI	
